"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 주택거래신고 1588-0149/주택임대차신고 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20220101 ~ 20221231"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명","해제사유발생일","거래유형","중개사소재지"
"서울특별시 종로구 숭인동","535","0535","0000","주숭보아파트","59.9","202201","24","44,750","6","2000","보문로9길 51","","중개거래","서울 종로구"
"서울특별시 종로구 신영동","254","0254","0000","대아파크빌","59.22","202202","12","45,000","3","1998","진흥로 480","","중개거래","서울 종로구"
"서울특별시 종로구 연건동","60-1","0060","0001","(60-1)","59.63","202205","28","48,500","2","1999","대학로7길 15-4","","중개거래","서울 종로구"
"서울특별시 종로구 연건동","195-10","0195","0010","이화에수풀","16.98","202201","3","19,500","7","2014","대학로 47","","중개거래","서울 중구"
"서울특별시 종로구 연건동","195-10","0195","0010","이화에수풀","16.98","202201","8","19,000","11","2014","대학로 47","","중개거래","서울 종로구"
"서울특별시 종로구 연건동","195-10","0195","0010","이화에수풀","16.98","202202","23","19,500","7","2014","대학로 47","","중개거래","서울 중구"
"서울특별시 종로구 연건동","195-10","0195","0010","이화에수풀","16.98","202204","26","18,000","5","2014","대학로 47","20220512","직거래","-"
"서울특별시 종로구 연건동","195-10","0195","0010","이화에수풀","19.86","202205","9","24,000","7","2014","대학로 47","","중개거래","서울 종로구"
"서울특별시 종로구 연건동","195-10","0195","0010","이화에수풀","16.98","202205","13","16,000","5","2014","대학로 47","","직거래","-"
"서울특별시 종로구 연건동","195-10","0195","0010","이화에수풀","16.98","202209","7","16,000","13","2014","대학로 47","","중개거래","서울 성북구"
"서울특별시 종로구 연건동","195-10","0195","0010","이화에수풀","16.98","202211","15","18,600","7","2014","대학로 47","","중개거래","서울 동대문구"
"서울특별시 종로구 연건동","195-10","0195","0010","이화에수풀","16.98","202212","30","20,200","10","2014","대학로 47","","중개거래","서울 성북구"
"서울특별시 종로구 연지동","163-3","0163","0003","아르젠종로","18.02","202201","11","20,000","10","2015","종로31길 54","","직거래","-"
"서울특별시 종로구 이화동","9-1","0009","0001","송림아마레스아파트","84.42","202207","19","36,500","4","2004","율곡로19길 41-6","","직거래","-"
"서울특별시 종로구 익선동","30-6","0030","0006","운현신화타워","57.18","202203","1","55,000","11","1998","삼일대로32길 36","","중개거래","서울 종로구"
"서울특별시 종로구 익선동","30-6","0030","0006","운현신화타워","84.26","202211","2","65,000","11","1998","삼일대로32길 36","","중개거래","서울 종로구"
"서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","48.54","202203","12","45,000","8","2003","돈화문로11가길 59","","중개거래","서울 종로구"
"서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","46.64","202203","26","35,000","3","2003","돈화문로11가길 59","","중개거래","서울 종로구"
"서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","46.64","202205","14","35,000","5","2003","돈화문로11가길 59","","중개거래","서울 종로구"
"서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","48.54","202206","14","38,000","3","2003","돈화문로11가길 59","","중개거래","서울 종로구"
"서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","45.5","202207","12","37,000","8","2003","돈화문로11가길 59","","중개거래","서울 종로구"
"서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","46.64","202207","20","31,700","5","2003","돈화문로11가길 59","","직거래","-"
"서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","46.64","202207","27","35,800","3","2003","돈화문로11가길 59","","중개거래","서울 종로구"
"서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","28.1","202208","1","31,000","9","2003","돈화문로11가길 59","","중개거래","서울 종로구"
"서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","48.54","202208","4","37,500","2","2003","돈화문로11가길 59","","중개거래","서울 종로구"
"서울특별시 종로구 익선동","55","0055","0000","현대뜨레비앙","48.54","202208","26","40,000","7","2003","돈화문로11가길 59","","중개거래","서울 종로구"
"서울특별시 종로구 인의동","48-2","0048","0002","효성쥬얼리시티","92.81","202204","9","108,000","9","2006","종로 183","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","23-326","0023","0326","그린","44.6","202205","6","49,000","3","2002","낙산5길 22","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","232","0232","0000","두산","59.95","202206","24","86,000","15","1999","지봉로5길 7","","중개거래","서울 금천구, 서울 종로구"
"서울특별시 종로구 창신동","232","0232","0000","두산","59.95","202207","25","90,000","8","1999","지봉로5길 7","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","702","0702","0000","창신쌍용1","79.87","202204","25","89,700","9","1992","동망산길 19","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","703","0703","0000","창신쌍용2","54.7","202202","17","67,500","7","1993","낙산길 198","","중개거래","서울 성동구"
"서울특별시 종로구 창신동","703","0703","0000","창신쌍용2","54.7","202203","12","70,700","8","1993","낙산길 198","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","703","0703","0000","창신쌍용2","64.66","202203","25","69,000","1","1993","낙산길 198","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","703","0703","0000","창신쌍용2","54.7","202204","5","70,500","8","1993","낙산길 198","","중개거래","서울 종로구"
"서울특별시 종로구 창신동","703","0703","0000","창신쌍용2","54.7","202211","19","59,500","9","1993","낙산길 198","","중개거래","서울 종로구"
"서울특별시 종로구 충신동","62-2","0062","0002","CS타워","22.17","202201","11","13,500","12","2011","율곡로20길 24","","중개거래","서울 종로구"
"서울특별시 종로구 충신동","62-2","0062","0002","CS타워","21.94","202205","19","16,000","11","2011","율곡로20길 24","","중개거래","서울 중구"
"서울특별시 종로구 충신동","62-2","0062","0002","CS타워","21.94","202208","3","16,000","5","2011","율곡로20길 24","","중개거래","서울 종로구"
"서울특별시 종로구 충신동","62-2","0062","0002","CS타워","21.94","202211","26","15,300","10","2011","율곡로20길 24","","중개거래","서울 종로구"
"서울특별시 종로구 평동","233","0233","0000","경희궁자이(3단지)","116.9383","202202","17","230,000","9","2017","경교장길 35","20220224","중개거래","서울 용산구"
"서울특별시 종로구 평동","233","0233","0000","경희궁자이(3단지)","84.614","202203","6","208,000","9","2017","경교장길 35","","중개거래","서울 종로구"
"서울특별시 종로구 평동","233","0233","0000","경희궁자이(3단지)","84.9443","202204","5","230,000","19","2017","경교장길 35","20220427","중개거래","서울 종로구"
"서울특별시 종로구 평동","233","0233","0000","경희궁자이(3단지)","84.614","202204","9","215,000","15","2017","경교장길 35","","중개거래","경기 화성시, 서울 종로구"
"서울특별시 종로구 평동","233","0233","0000","경희궁자이(3단지)","84.9443","202204","27","230,000","19","2017","경교장길 35","","중개거래","서울 종로구"
"서울특별시 종로구 평동","233","0233","0000","경희궁자이(3단지)","84.614","202209","16","189,000","7","2017","경교장길 35","","중개거래","서울 종로구"
"서울특별시 종로구 평창동","595","0595","0000","갑을아파트","30.46","202209","29","18,500","11","1997","평창문화로 19","","중개거래","서울 종로구"
"서울특별시 종로구 평창동","72","0072","0000","롯데낙천대","110.53","202203","3","120,000","3","2001","평창문화로 140","","중개거래","서울 종로구"
"서울특별시 종로구 평창동","72","0072","0000","롯데낙천대","133.34","202205","11","145,000","6","2001","평창문화로 140","","중개거래","서울 종로구"
"서울특별시 종로구 평창동","72","0072","0000","롯데낙천대","91.06","202209","1","107,000","4","2001","평창문화로 140","","중개거래","서울 종로구"
"서울특별시 종로구 평창동","179-5","0179","0005","밀레니엄","84","202204","4","56,000","5","2017","평창12길 14-4","","중개거래","서울 종로구"
"서울특별시 종로구 평창동","45","0045","0000","벽산블루밍평창힐스","152.06","202203","17","155,000","4","2004","평창문화로 118","","중개거래","서울 종로구"
"서울특별시 종로구 평창동","596","0596","0000","삼성","84.93","202203","22","78,000","1","1998","평창문화로 172","","중개거래","서울 은평구"
"서울특별시 종로구 평창동","596","0596","0000","삼성","59.97","202205","27","67,000","2","1998","평창문화로 172","","중개거래","서울 종로구, 서울 중구"
"서울특별시 종로구 평창동","66-1","0066","0001","엘리시아","236.07","202209","19","106,076","2","2009","평창문화로 142","","직거래","-"
"서울특별시 종로구 평창동","66-1","0066","0001","엘리시아","213.07","202209","19","94,331","3","2009","평창문화로 142","","직거래","-"
"서울특별시 종로구 행촌동","41-1","0041","0001","대성아파트","19.27","202201","5","20,000","8","1971","사직로 21","","중개거래","서울 종로구"
"서울특별시 종로구 행촌동","41-1","0041","0001","대성아파트","19.27","202201","12","26,000","7","1971","사직로 21","","중개거래","서울 마포구"
"서울특별시 종로구 행촌동","41-1","0041","0001","대성아파트","19.27","202204","15","20,000","8","1971","사직로 21","","직거래","-"
"서울특별시 종로구 홍파동","199","0199","0000","경희궁자이(2단지)","84.8359","202203","19","199,000","9","2017","송월길 99","","중개거래","서울 종로구"
"서울특별시 종로구 홍파동","199","0199","0000","경희궁자이(2단지)","101.9914","202205","4","269,000","2","2017","송월길 99","","중개거래","서울 은평구, 서울 종로구"
"서울특별시 종로구 홍파동","199","0199","0000","경희궁자이(2단지)","84.614","202205","10","222,500","9","2017","송월길 99","","중개거래","서울 종로구"
"서울특별시 종로구 효제동","126-2","0126","0002","이지마루종로","20.87","202202","7","33,800","7","2021","김상옥로 55","","직거래","-"
"서울특별시 종로구 효제동","126-2","0126","0002","이지마루종로","25.55","202202","9","46,500","8","2021","김상옥로 55","","직거래","-"
"서울특별시 종로구 효제동","126-2","0126","0002","이지마루종로","24.44","202203","14","34,800","7","2021","김상옥로 55","","직거래","-"
"서울특별시 종로구 효제동","126-2","0126","0002","이지마루종로","25.55","202204","11","34,800","5","2021","김상옥로 55","","직거래","-"
"서울특별시 종로구 효제동","65-2","0065","0002","포레스트힐시티","16.672","202201","8","19,000","6","2017","대학로 33","","중개거래","서울 종로구"
"서울특별시 종로구 효제동","65-2","0065","0002","포레스트힐시티","18.7352","202202","7","19,000","7","2017","대학로 33","","중개거래","서울 종로구"
"서울특별시 종로구 효제동","65-2","0065","0002","포레스트힐시티","14.6825","202204","20","17,700","8","2017","대학로 33","","직거래","-"
"서울특별시 종로구 효제동","65-2","0065","0002","포레스트힐시티","16.672","202206","9","17,900","5","2017","대학로 33","","중개거래","서울 종로구"
"서울특별시 종로구 효제동","65-2","0065","0002","포레스트힐시티","16.672","202212","8","16,000","5","2017","대학로 33","","직거래","-"
"서울특별시 종로구 효제동","65-2","0065","0002","포레스트힐시티","20.3861","202212","17","20,000","5","2017","대학로 33","","중개거래","서울 종로구"
"서울특별시 중구 남대문로5가","827","0827","0000","남산트라팰리스","116.11","202208","8","205,000","27","2010","소월로2길 30","","중개거래","서울 용산구"
"서울특별시 중구 남창동","205-44","0205","0044","경서","50.15","202205","3","30,000","4","1970","퇴계로2길 15-6","","중개거래","서울 중구"
"서울특별시 중구 남창동","205-44","0205","0044","경서","50.15","202205","3","30,000","4","1970","퇴계로2길 15-6","20220520","중개거래","서울 중구"
"서울특별시 중구 남창동","205-44","0205","0044","경서","55.8","202211","28","33,000","3","1970","퇴계로2길 15-6","","중개거래","서울 중구"
"서울특별시 중구 만리동2가","176-1","0176","0001","서울역센트럴자이","84.972","202201","17","170,000","4","2017","만리재로 175","","중개거래","서울 동작구"
"서울특별시 중구 만리동2가","176-1","0176","0001","서울역센트럴자이","84.9918","202203","2","179,500","20","2017","만리재로 175","","중개거래","서울 서대문구, 서울 중구"
"서울특별시 중구 만리동2가","176-1","0176","0001","서울역센트럴자이","59.9808","202206","5","148,750","10","2017","만리재로 175","","중개거래","서울 중구"
"서울특별시 중구 만리동2가","176-1","0176","0001","서울역센트럴자이","59.9707","202212","14","145,000","9","2017","만리재로 175","","직거래","-"
"서울특별시 중구 묵정동","11-67","0011","0067","묵정","52.46","202202","12","53,700","8","1981","서애로1길 34","","중개거래","서울 중구"
"서울특별시 중구 묵정동","11-67","0011","0067","묵정","52.46","202204","18","55,000","10","1981","서애로1길 34","","중개거래","서울 중구"
"서울특별시 중구 묵정동","11-2","0011","0002","충무","54.18","202201","27","59,500","1","1982","퇴계로50길 42","","직거래","-"
"서울특별시 중구 순화동","217","0217","0000","덕수궁롯데캐슬","69.5135","202202","14","130,000","8","2016","서소문로9길 28","","중개거래","서울 중구"
"서울특별시 중구 순화동","217","0217","0000","덕수궁롯데캐슬","82.3212","202208","4","160,000","19","2016","서소문로9길 28","","중개거래","서울 종로구, 서울 중구"
"서울특별시 중구 순화동","215","0215","0000","바비엥3","69.29","202201","12","60,000","14","2006","통일로 86","","중개거래","서울 중구"
"서울특별시 중구 순화동","215","0215","0000","바비엥3","70.81","202206","16","62,000","16","2006","통일로 86","","중개거래","서울 서대문구"
"서울특별시 중구 순화동","151","0151","0000","순화동더샵","84.9","202203","19","130,000","21","2007","칠패로 27","","중개거래","서울 서대문구, 서울 중구"
"서울특별시 중구 순화동","151","0151","0000","순화동더샵","84.99","202212","28","110,000","10","2007","칠패로 27","","중개거래","서울 중구"
"서울특별시 중구 신당동","432-1666","0432","1666","남산FORESTHOUSE","201.85","202210","14","325,000","1","2008","동호로17길 242","","중개거래","서울 용산구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","59.94","202201","28","118,000","6","2002","다산로 32","","중개거래","부산 남구, 서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","59.94","202202","13","116,000","13","2002","다산로 32","","중개거래","경기 성남중원구, 서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","84.88","202202","19","140,000","1","2002","다산로 32","","중개거래","서울 성동구, 서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","59.94","202202","19","127,500","15","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","59.94","202203","1","105,000","3","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","84.88","202203","24","156,000","13","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","84.88","202204","6","110,000","1","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","84.88","202204","8","159,000","14","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","84.88","202204","14","145,000","16","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","59.94","202205","13","99,400","1","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","114.88","202205","18","165,000","3","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","84.88","202205","19","140,000","11","2002","다산로 32","","중개거래","서울 서대문구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","59.94","202205","19","121,500","12","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","59.94","202205","20","105,000","2","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","59.94","202205","23","112,500","12","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","84.88","202206","22","124,000","5","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","84.88","202209","13","159,000","15","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","844","0844","0000","남산타운","84.88","202209","23","123,000","5","2002","다산로 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","432-1982","0432","1982","다다아파트","59.95","202204","13","25,000","1","2000","동호로11마길 40","","중개거래","서울 중구"
"서울특별시 중구 신당동","432-1982","0432","1982","다다아파트","59.97","202209","23","23,250","1","2000","동호로11마길 40","","중개거래","서울 중구"
"서울특별시 중구 신당동","432-1982","0432","1982","다다아파트","59.97","202210","25","22,831","5","2000","동호로11마길 40","","직거래","-"
"서울특별시 중구 신당동","432-498","0432","0498","다오아트빌","53.68","202206","25","26,700","5","2000","동호로11마길 24","","중개거래","서울 성동구, 서울 중구"
"서울특별시 중구 신당동","432-579","0432","0579","동산","53.83","202205","21","18,000","5","2001","동호로11아길 15","","직거래","-"
"서울특별시 중구 신당동","404-2","0404","0002","란스미어","84.84","202210","26","61,000","3","2003","청구로17길 24-5","","중개거래","서울 중구"
"서울특별시 중구 신당동","851","0851","0000","래미안하이베르","84.98","202206","2","137,000","12","2011","퇴계로90길 74","","중개거래","서울 중구"
"서울특별시 중구 신당동","851","0851","0000","래미안하이베르","59.74","202206","12","108,000","1","2011","퇴계로90길 74","","중개거래","서울 성동구"
"서울특별시 중구 신당동","843","0843","0000","삼성","114.91","202206","3","130,000","15","1999","청구로1길 23","","직거래","-"
"서울특별시 중구 신당동","843","0843","0000","삼성","59.97","202207","9","107,500","6","1999","청구로1길 23","","중개거래","서울 중구"
"서울특별시 중구 신당동","843","0843","0000","삼성","84.96","202208","27","103,500","3","1999","청구로1길 23","","중개거래","서울 강남구, 서울 중구"
"서울특별시 중구 신당동","432-2006","0432","2006","수산타운(2차)","32.86","202204","1","9,700","-1","2001","동호로11바길 30-1","","직거래","-"
"서울특별시 중구 신당동","432-2000","0432","2000","스위스빌라","38.53","202201","14","15,000","1","2001","동호로11마길 39","","중개거래","서울 중구"
"서울특별시 중구 신당동","856","0856","0000","신당KCC스위첸","59.4458","202205","20","120,000","15","2019","난계로 130","","중개거래","서울 성동구"
"서울특별시 중구 신당동","160-5","0160","0005","신당아르브","18.08","202201","1","14,000","3","2014","난계로 151","","직거래","-"
"서울특별시 중구 신당동","160-5","0160","0005","신당아르브","18.08","202204","14","15,100","3","2014","난계로 151","","중개거래","서울 중구"
"서울특별시 중구 신당동","160-5","0160","0005","신당아르브","18.08","202209","5","16,000","6","2014","난계로 151","","중개거래","서울 중구"
"서울특별시 중구 신당동","160-5","0160","0005","신당아르브","18.08","202210","24","15,100","4","2014","난계로 151","","중개거래","서울 중구"
"서울특별시 중구 신당동","160-5","0160","0005","신당아르브","18.08","202211","14","15,700","6","2014","난계로 151","","중개거래","서울 중구"
"서울특별시 중구 신당동","140-23","0140","0023","신당역솔하임","14.08","202201","4","16,000","19","2016","퇴계로 448","","중개거래","서울 중구"
"서울특별시 중구 신당동","140-23","0140","0023","신당역솔하임","14.08","202204","5","16,500","20","2016","퇴계로 448","","직거래","-"
"서울특별시 중구 신당동","140-23","0140","0023","신당역솔하임","14.08","202204","10","16,000","16","2016","퇴계로 448","","중개거래","서울 중구"
"서울특별시 중구 신당동","850","0850","0000","신당푸르지오","59.85","202208","6","105,500","10","2005","다산로36길 110","","중개거래","서울 중구"
"서울특별시 중구 신당동","432-1972","0432","1972","신신(1차)","38.93","202204","4","15,000","1","2001","동호로11자길 23","","직거래","-"
"서울특별시 중구 신당동","432-1957","0432","1957","신신(2차)","59.04","202203","15","31,000","2","2001","동호로11자길 22","","중개거래","서울 중구"
"서울특별시 중구 신당동","432-1957","0432","1957","신신(2차)","55.73","202205","23","24,000","-1","2001","동호로11자길 22","","중개거래","서울 중구"
"서울특별시 중구 신당동","372-13","0372","0013","약수(372-13)","48.07","202205","27","39,000","5","1968","동호로 173","","중개거래","서울 중구, 서울 중랑구"
"서울특별시 중구 신당동","857","0857","0000","약수역더시티","19.06","202203","28","27,500","10","2021","동호로7길 14","","중개거래","서울 중구"
"서울특별시 중구 신당동","857","0857","0000","약수역더시티","18.86","202205","24","23,800","9","2021","동호로7길 14","","직거래","-"
"서울특별시 중구 신당동","857","0857","0000","약수역더시티","18.86","202206","25","28,500","7","2021","동호로7길 14","","중개거래","서울 중구"
"서울특별시 중구 신당동","857","0857","0000","약수역더시티","18.86","202208","2","25,000","3","2021","동호로7길 14","","중개거래","경기 고양일산서구"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","202202","21","117,000","9","1999","동호로10길 30","","중개거래","서울 중구"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","202204","14","95,000","7","1999","동호로10길 30","20220621","중개거래","서울 중구"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","84.88","202204","18","141,000","7","1999","동호로10길 30","","중개거래","경기 성남수정구, 서울 중구"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","202204","23","95,000","7","1999","동호로10길 30","","중개거래","서울 중구"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","202205","26","93,000","7","1999","동호로10길 30","","중개거래","서울 중구"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","202206","11","97,000","20","1999","동호로10길 30","","중개거래","서울 성동구, 서울 중구"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","202211","12","86,000","15","1999","동호로10길 30","","중개거래","서울 중구"
"서울특별시 중구 신당동","842","0842","0000","약수하이츠","57.63","202211","24","85,000","12","1999","동호로10길 30","","직거래","-"
"서울특별시 중구 신당동","432-2013","0432","2013","우석","59.99","202206","21","34,300","1","2001","동호로11바길 42-1","","중개거래","서울 성동구"
"서울특별시 중구 신당동","432-1970","0432","1970","유정","59.65","202205","14","28,000","2","2001","동호로11자길 17","","중개거래","서울 중구"
"서울특별시 중구 신당동","852","0852","0000","청구e편한세상","84.95","202204","13","152,000","9","2011","청구로 64","","중개거래","서울 중구"
"서울특별시 중구 신당동","852","0852","0000","청구e편한세상","84.96","202205","23","152,500","3","2011","청구로 64","","중개거래","서울 종로구, 서울 중구"
"서울특별시 중구 신당동","852","0852","0000","청구e편한세상","84.95","202207","9","140,000","1","2011","청구로 64","","중개거래","서울 중구"
"서울특별시 중구 신당동","852","0852","0000","청구e편한세상","84.96","202208","26","162,000","10","2011","청구로 64","","중개거래","서울 중구"
"서울특별시 중구 신당동","852","0852","0000","청구e편한세상","118.47","202209","2","182,500","4","2011","청구로 64","20230104","중개거래","서울 중구"
"서울특별시 중구 신당동","852","0852","0000","청구e편한세상","84.95","202209","7","142,000","1","2011","청구로 64","","중개거래","서울 중구"
"서울특별시 중구 신당동","290-90","0290","0090","청구드림","84.94","202206","6","83,000","5","2002","청구로4길 30","","중개거래","서울 중구"
"서울특별시 중구 신당동","313-8","0313","0008","탑힐","39.72","202202","19","100,000","3","2002","청구로1길 6","","중개거래","서울 중구"
"서울특별시 중구 신당동","432-921","0432","0921","푸른마을(432-921)","58.92","202203","12","22,700","1","2000","동호로11마길 34","","중개거래","서울 중구"
"서울특별시 중구 신당동","432-922","0432","0922","푸른마을(B)","59.42","202201","13","23,400","2","2001","동호로11마길 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","432-922","0432","0922","푸른마을(B)","59.37","202201","26","20,800","3","2001","동호로11마길 32","","중개거래","서울 중구"
"서울특별시 중구 신당동","845","0845","0000","한진해모로","59.76","202203","12","92,000","9","2001","왕십리로39길 30","","중개거래","서울 성동구"
"서울특별시 중구 신당동","845","0845","0000","한진해모로","59.76","202212","27","87,000","6","2001","왕십리로39길 30","","직거래","-"
"서울특별시 중구 신당동","840","0840","0000","현대","66.6","202202","5","87,500","5","1993","다산로36길 109","","중개거래","서울 중구"
"서울특별시 중구 신당동","840","0840","0000","현대","79.11","202203","19","94,000","4","1993","다산로36길 109","","중개거래","서울 중구"
"서울특별시 중구 신당동","840","0840","0000","현대","83.97","202204","8","64,000","5","1993","다산로36길 109","","직거래","-"
"서울특별시 중구 신당동","840","0840","0000","현대","83.97","202204","23","100,000","14","1993","다산로36길 109","","중개거래","서울 성동구"
"서울특별시 중구 신당동","840","0840","0000","현대","139.275","202212","23","96,000","7","1993","다산로36길 109","","중개거래","서울 중구"
"서울특별시 중구 오장동","145-1","0145","0001","오렌지카운티을지로","14.37","202201","1","25,000","15","2020","동호로33길 15","20220203","직거래","-"
"서울특별시 중구 오장동","145-1","0145","0001","오렌지카운티을지로","14.37","202201","1","25,000","14","2020","동호로33길 15","20220121","직거래","-"
"서울특별시 중구 오장동","145-1","0145","0001","오렌지카운티을지로","14.37","202201","3","25,000","13","2020","동호로33길 15","","직거래","-"
"서울특별시 중구 오장동","145-1","0145","0001","오렌지카운티을지로","14.37","202201","21","25,000","14","2020","동호로33길 15","","직거래","-"
"서울특별시 중구 오장동","145-1","0145","0001","오렌지카운티을지로","14.54","202210","19","20,000","9","2020","동호로33길 15","","중개거래","서울 중구"
"서울특별시 중구 을지로5가","39-1","0039","0001","삼성파크빌","84.87","202204","8","87,000","8","2006","을지로 221","","중개거래","서울 종로구"
"서울특별시 중구 인현동2가","192-30","0192","0030","인현상가(신성아파트)","52.1","202204","18","30,000","6","1968","마른내로 72","","중개거래","서울 중구"
"서울특별시 중구 인현동2가","192-30","0192","0030","인현상가(신성아파트)","40.83","202205","2","34,000","9","1968","마른내로 72","","중개거래","서울 중구"
"서울특별시 중구 인현동2가","192-30","0192","0030","인현상가(신성아파트)","49.22","202206","1","30,000","9","1968","마른내로 72","","중개거래","서울 중구"
"서울특별시 중구 인현동2가","192-30","0192","0030","인현상가(신성아파트)","41.62","202209","23","25,000","8","1968","마른내로 72","","중개거래","서울 중구"
"서울특별시 중구 장충동2가","193-29","0193","0029","장충","28.69","202203","11","12,400","2","1981","동호로25길 36","","중개거래","서울 중구"
"서울특별시 중구 정동","37","0037","0000","삼정아트테라스정동","14.2664","202202","25","26,000","8","2020","서소문로 89-20","","중개거래","서울 종로구"
"서울특별시 중구 정동","37","0037","0000","삼정아트테라스정동","32.0134","202202","28","48,000","2","2020","서소문로 89-20","","중개거래","서울 종로구"
"서울특별시 중구 정동","37","0037","0000","삼정아트테라스정동","20.0525","202203","16","50,169","9","2020","서소문로 89-20","","중개거래","서울 종로구"
"서울특별시 중구 정동","37","0037","0000","삼정아트테라스정동","14.2664","202203","28","28,000","8","2020","서소문로 89-20","","중개거래","서울 종로구"
"서울특별시 중구 정동","37","0037","0000","삼정아트테라스정동","17.7034","202204","1","38,000","6","2020","서소문로 89-20","","직거래","-"
"서울특별시 중구 정동","37","0037","0000","삼정아트테라스정동","28.1974","202204","4","49,500","4","2020","서소문로 89-20","","중개거래","서울 종로구"
"서울특별시 중구 정동","37","0037","0000","삼정아트테라스정동","23.4274","202205","20","42,000","5","2020","서소문로 89-20","","중개거래","서울 서초구"
"서울특별시 중구 정동","37","0037","0000","삼정아트테라스정동","32.0134","202210","17","48,000","2","2020","서소문로 89-20","","중개거래","서울 중구"
"서울특별시 중구 정동","37","0037","0000","삼정아트테라스정동","22.0989","202211","16","39,000","2","2020","서소문로 89-20","","중개거래","서울 마포구, 서울 종로구"
"서울특별시 중구 중림동","355","0355","0000","브라운스톤서울","139.562","202201","22","150,000","20","2006","청파로 464","","중개거래","서울 중구"
"서울특별시 중구 중림동","200","0200","0000","삼성사이버빌리지","59.93","202203","12","133,000","9","2001","중림로 10","","중개거래","서울 중구"
"서울특별시 중구 중림동","200","0200","0000","삼성사이버빌리지","114.77","202207","12","142,000","10","2001","중림로 10","","중개거래","서울 마포구"
"서울특별시 중구 충무로4가","306","0306","0000","남산센트럴자이","139.936","202205","9","130,000","22","2009","퇴계로 235","","직거래","-"
